SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
6343,3/17/2020,,Jamaica,2020-03-17T12:13:16,12,0,2
6344,3/17/2020,,New Zealand,2020-03-17T11:53:10,12,0,0
6345,3/17/2020,Vermont,US,2020-03-16T17:13:23,12,0,0
6346,3/17/2020,,Bolivia,2020-03-16T14:38:45,11,0,0
6347,3/17/2020,,French Guiana,2020-03-16T14:38:46,11,0,0
6348,3/17/2020,Missouri,US,2020-03-17T23:33:02,11,0,0
6349,3/17/2020,South Dakota,US,2020-03-17T23:33:02,11,1,0
6350,3/17/2020,Wyoming,US,2020-03-17T23:53:03,11,0,0
6351,3/17/2020,,Bangladesh,2020-03-17T12:13:16,10,0,3
6352,3/17/2020,,Cameroon,2020-03-17T15:53:13,10,0,0
6353,3/17/2020,Hawaii,US,2020-03-17T17:33:03,10,0,0
6354,3/17/2020,,Uzbekistan,2020-03-17T12:13:16,10,0,0
6355,3/17/2020,Reunion,France,2020-03-17T11:13:29,9,0,0
6356,3/17/2020,,Paraguay,2020-03-17T12:13:16,9,0,0
6357,3/17/2020,,Reunion,2020-03-17T07:15:25,9,0,0
6358,3/17/2020,Montana,US,2020-03-17T17:33:03,9,0,0
6359,3/17/2020,Grand Princess,Canada,2020-03-17T03:13:18,8,0,0
6360,3/17/2020,Manitoba,Canada,2020-03-17T19:33:03,8,0,0
6361,3/17/2020,New Brunswick,Canada,2020-03-17T19:33:03,8,0,0
6362,3/17/2020,,Honduras,2020-03-17T12:13:16,8,0,0
6363,3/17/2020,Idaho,US,2020-03-17T23:33:02,8,0,0
6364,3/17/2020,Tasmania,Australia,2020-03-16T14:38:46,7,0,0
6365,3/17/2020,Nova Scotia,Canada,2020-03-17T19:33:03,7,0,0
6366,3/17/2020,Saskatchewan,Canada,2020-03-16T20:13:20,7,0,0
6367,3/17/2020,French Guiana,France,2020-03-17T07:33:03,7,0,0
6368,3/17/2020,,Ghana,2020-03-17T19:33:02,7,0,0
6369,3/17/2020,,Guyana,2020-03-17T10:53:03,7,1,0
6370,3/17/2020,,Liechtenstein,2020-03-17T12:13:16,7,0,0
6371,3/17/2020,,Monaco,2020-03-16T14:38:45,7,0,0
6372,3/17/2020,,Rwanda,2020-03-17T02:33:10,7,0,0
6373,3/17/2020,Guadeloupe,France,2020-03-17T07:33:03,6,0,0
6374,3/17/2020,,Guatemala,2020-03-17T12:13:16,6,1,0
6375,3/17/2020,Channel Islands,UK,2020-03-16T14:38:45,6,0,0
6376,3/17/2020,,Ivory Coast,2020-03-17T14:33:05,5,0,1
6377,3/17/2020,,Cuba,2020-03-17T15:53:13,5,0,0
6378,3/17/2020,,Ethiopia,2020-03-16T14:38:45,5,0,0
6379,3/17/2020,,Mongolia,2020-03-17T15:53:13,5,0,0
6380,3/17/2020,,Trinidad and Tobago,2020-03-17T15:53:13,5,0,0
6381,3/17/2020,Puerto Rico,US,2020-03-16T00:22:11,5,0,0
6382,3/17/2020,,Seychelles,2020-03-17T12:33:06,4,0,0
6383,3/17/2020,,Aruba,2020-03-17T12:33:07,3,0,0
6384,3/17/2020,Newfoundland and Labrador,Canada,2020-03-17T17:53:03,3,0,0
6385,3/17/2020,,Congo (Kinshasa),2020-03-17T12:33:06,3,0,0
6386,3/17/2020,French Polynesia,France,2020-03-15T18:20:19,3,0,0
6387,3/17/2020,Saint Barthelemy,France,2020-03-16T14:38:45,3,0,0
6388,3/17/2020,,Guam,2020-03-16T02:13:16,3,0,0
6389,3/17/2020,,Kenya,2020-03-16T00:22:11,3,0,0
6390,3/17/2020,Curacao,Netherlands,2020-03-17T12:33:07,3,0,0
6391,3/17/2020,,Nigeria,2020-03-17T12:33:06,3,0,0
6392,3/17/2020,Alaska,US,2020-03-17T17:33:03,3,0,0
6393,3/17/2020,Guam,US,2020-03-15T18:20:19,3,0,0
6394,3/17/2020,North Dakota,US,2020-03-17T23:33:02,3,0,0
6395,3/17/2020,Gibraltar,UK,2020-03-17T02:53:03,3,0,1
6396,3/17/2020,Australian Capital Territory,Australia,2020-03-16T14:38:46,2,0,0
6397,3/17/2020,,Barbados,2020-03-17T16:13:14,2,0,0
6398,3/17/2020,St Martin,France,2020-03-14T16:33:03,2,0,0
6399,3/17/2020,,Kosovo,2020-03-15T18:20:19,2,0,0
6400,3/17/2020,,Montenegro,2020-03-17T21:33:02,2,0,0
6401,3/17/2020,,Namibia,2020-03-14T16:33:03,2,0,0
6402,3/17/2020,,Saint Lucia,2020-03-17T04:32:19,2,0,0
6403,3/17/2020,Virgin Islands,US,2020-03-17T20:53:02,2,0,0
6404,3/17/2020,,Antigua and Barbuda,2020-03-15T18:20:19,1,0,0
6405,3/17/2020,Northern Territory,Australia,2020-03-14T01:53:03,1,0,0
6406,3/17/2020,,Benin,2020-03-16T14:38:46,1,0,0
6407,3/17/2020,,Bhutan,2020-03-13T22:22:02,1,0,0
6408,3/17/2020,Prince Edward Island,Canada,2020-03-15T02:13:21,1,0,0
6409,3/17/2020,,Central African Republic,2020-03-16T03:33:03,1,0,0
6410,3/17/2020,Tibet,Mainland China,2020-03-11T02:18:14,1,0,1
6411,3/17/2020,,Congo (Brazzaville),2020-03-16T14:38:45,1,0,0
6412,3/17/2020,,Equatorial Guinea,2020-03-15T06:41:54,1,0,0
6413,3/17/2020,,Eswatini,2020-03-15T06:41:54,1,0,0
6414,3/17/2020,Mayotte,France,2020-03-16T14:38:45,1,0,0
6415,3/17/2020,,Gabon,2020-03-14T13:33:04,1,0,0
6416,3/17/2020,,Greenland,2020-03-16T16:53:06,1,0,0
6417,3/17/2020,,Guinea,2020-03-15T06:41:54,1,0,0
6418,3/17/2020,,Holy See,2020-03-13T22:22:02,1,0,0
6419,3/17/2020,,Liberia,2020-03-17T12:13:16,1,0,0
6420,3/17/2020,,Mauritania,2020-03-15T18:20:19,1,0,0
6421,3/17/2020,,Mayotte,2020-03-16T14:38:45,1,0,0
6422,3/17/2020,,Nepal,2020-03-13T22:22:03,1,0,1
6423,3/17/2020,,Saint Vincent and the Grenadines,2020-03-14T16:33:03,1,0,0
6424,3/17/2020,,Somalia,2020-03-16T14:38:46,1,0,0
6425,3/17/2020,,Sudan,2020-03-14T01:13:32,1,1,0
6426,3/17/2020,,Suriname,2020-03-14T16:33:03,1,0,0
6427,3/17/2020,,Tanzania,2020-03-17T01:33:03,1,0,0
6428,3/17/2020,,The Bahamas,2020-03-16T03:33:03,1,0,0
6429,3/17/2020,,The Gambia,2020-03-17T23:33:02,1,0,0
6430,3/17/2020,,Togo,2020-03-13T22:22:02,1,0,0
6431,3/17/2020,West Virginia,US,2020-03-17T23:33:02,1,0,0
6432,3/17/2020,Cayman Islands,UK,2020-03-16T14:53:04,1,1,0
6433,3/17/2020,Diamond Princess cruise ship,Australia,2020-03-14T02:33:04,0,0,0
6434,3/17/2020,,Guernsey,2020-03-17T18:33:03,0,0,0
6435,3/17/2020,,Jersey,2020-03-17T18:33:03,0,0,0
6436,3/17/2020,,Puerto Rico,2020-03-17T16:13:14,0,0,0
6437,3/17/2020,,Republic of the Congo,2020-03-17T21:33:03,0,0,0
6438,3/17/2020,,occupied Palestinian territory,2020-03-11T20:53:02,0,0,0
6439,3/18/2020,Hubei,Mainland China,2020-03-18T12:13:09,67800,3122,56927
6440,3/18/2020,,Italy,2020-03-18T17:33:05,35713,2978,4025
6441,3/18/2020,,Iran,2020-03-18T12:33:02,17361,1135,5389
6442,3/18/2020,,Spain,2020-03-18T13:13:13,13910,623,1081
6443,3/18/2020,,Germany,2020-03-18T19:33:02,12327,28,105
6444,3/18/2020,France,France,2020-03-18T18:33:02,9043,148,12
6445,3/18/2020,,South Korea,2020-03-18T02:53:03,8413,84,1540
6446,3/18/2020,,Switzerland,2020-03-18T14:53:05,3028,28,15
6447,3/18/2020,United Kingdom,UK,2020-03-18T14:53:05,2626,71,65
6448,3/18/2020,New York,US,2020-03-18T19:33:03,2495,16,0
6449,3/18/2020,Netherlands,Netherlands,2020-03-18T13:13:15,2051,58,2
6450,3/18/2020,,Austria,2020-03-18T14:53:05,1646,4,9
6451,3/18/2020,,Norway,2020-03-18T15:53:09,1550,6,1
6452,3/18/2020,,Belgium,2020-03-18T12:33:02,1486,14,31
6453,3/18/2020,Guangdong,Mainland China,2020-03-18T08:53:03,1370,8,1313
6454,3/18/2020,,Sweden,2020-03-18T17:53:02,1279,10,1
6455,3/18/2020,Henan,Mainland China,2020-03-14T09:53:08,1273,22,1250
6456,3/18/2020,Zhejiang,Mainland China,2020-03-17T02:13:21,1232,1,1216
6457,3/18/2020,Denmark,Denmark,2020-03-18T16:59:35,1057,4,1
6458,3/18/2020,Hunan,Mainland China,2020-03-14T08:33:03,1018,4,1014
6459,3/18/2020,Washington,US,2020-03-18T14:13:56,1014,55,0
6460,3/18/2020,Anhui,Mainland China,2020-03-11T02:18:14,990,6,984
6461,3/18/2020,Jiangxi,Mainland China,2020-03-12T02:13:04,935,1,934
6462,3/18/2020,,Japan,2020-03-18T12:33:02,889,29,144
6463,3/18/2020,,Malaysia,2020-03-18T10:33:04,790,2,60
6464,3/18/2020,Shandong,Mainland China,2020-03-17T00:33:02,761,7,746
6465,3/18/2020,California,US,2020-03-18T19:14:34,751,13,0
6466,3/18/2020,Diamond Princess cruise ship,Others,2020-03-18T10:33:04,712,7,325
6467,3/18/2020,Jiangsu,Mainland China,2020-03-15T01:53:02,631,0,631
6468,3/18/2020,Chongqing,Mainland China,2020-03-15T03:53:04,576,6,570
6469,3/18/2020,Sichuan,Mainland China,2020-03-18T02:13:05,540,3,525
6470,3/18/2020,Heilongjiang,Mainland China,2020-03-18T11:53:03,482,13,459
6471,3/18/2020,Beijing,Mainland China,2020-03-18T05:33:05,469,8,378
6472,3/18/2020,,Czech Republic,2020-03-18T10:33:04,464,0,3
6473,3/18/2020,,Qatar,2020-03-18T19:14:29,452,0,4
6474,3/18/2020,,Portugal,2020-03-18T12:33:02,448,2,3
6475,3/18/2020,,Israel,2020-03-18T14:33:15,433,0,11
6476,3/18/2020,,Greece,2020-03-18T16:59:34,418,5,8
6477,3/18/2020,,Brazil,2020-03-18T19:14:29,372,3,2
6478,3/18/2020,Shanghai,Mainland China,2020-03-18T05:53:25,361,3,326
6479,3/18/2020,,Finland,2020-03-18T13:13:13,336,0,10
6480,3/18/2020,Hebei,Mainland China,2020-03-13T11:09:03,318,6,310
6481,3/18/2020,Florida,US,2020-03-18T19:14:34,314,7,0
6482,3/18/2020,,Singapore,2020-03-18T13:33:12,313,0,114
6483,3/18/2020,,Pakistan,2020-03-18T19:14:29,299,0,2
6484,3/18/2020,Fujian,Mainland China,2020-03-11T02:18:14,296,1,295
6485,3/18/2020,,Ireland,2020-03-18T03:13:12,292,2,5
6486,3/18/2020,,Slovenia,2020-03-17T16:53:04,275,1,0
6487,3/18/2020,New South Wales,Australia,2020-03-18T12:13:09,267,5,4
6488,3/18/2020,New Jersey,US,2020-03-18T14:13:56,267,3,0
6489,3/18/2020,,Romania,2020-03-18T16:59:34,260,0,19
6490,3/18/2020,,Estonia,2020-03-18T10:33:04,258,0,1
6491,3/18/2020,Louisiana,US,2020-03-18T19:33:03,257,4,0
6492,3/18/2020,,Bahrain,2020-03-18T12:33:02,256,1,88
6493,3/18/2020,Guangxi,Mainland China,2020-03-18T00:33:02,253,2,250
6494,3/18/2020,,Poland,2020-03-18T13:33:12,251,5,13
6495,3/18/2020,,Iceland,2020-03-18T12:33:02,250,1,5
6496,3/18/2020,Shaanxi,Mainland China,2020-03-18T03:53:02,246,3,237
6497,3/18/2020,,Chile,2020-03-18T13:33:12,238,0,0
6498,3/18/2020,,Indonesia,2020-03-18T10:53:02,227,19,11
6499,3/18/2020,Ontario,Canada,2020-03-18T17:33:06,221,1,5
6500,3/18/2020,Massachusetts,US,2020-03-18T14:13:56,218,0,0
6501,3/18/2020,,Thailand,2020-03-18T10:53:02,212,1,42
6502,3/18/2020,,Luxembourg,2020-03-18T10:53:02,203,2,0
6503,3/18/2020,,Philippines,2020-03-18T10:53:02,202,19,5
6504,3/18/2020,Georgia,US,2020-03-18T19:14:34,199,3,0
6505,3/18/2020,,Egypt,2020-03-18T03:13:14,196,6,32
6506,3/18/2020,British Columbia,Canada,2020-03-18T03:33:03,186,7,4
6507,3/18/2020,Colorado,US,2020-03-18T15:53:09,184,2,0
6508,3/18/2020,Hong Kong,Hong Kong,2020-03-18T09:33:05,181,4,92
6509,3/18/2020,Yunnan,Mainland China,2020-03-16T23:53:02,176,2,172
6510,3/18/2020,Texas,US,2020-03-18T19:53:03,173,3,0
6511,3/18/2020,,Saudi Arabia,2020-03-17T17:53:03,171,0,6
6512,3/18/2020,Hainan,Mainland China,2020-03-16T14:38:45,168,6,161
6513,3/18/2020,,Iraq,2020-03-18T12:33:02,164,12,43
6514,3/18/2020,Illinois,US,2020-03-18T19:14:34,162,1,0
6515,3/18/2020,,India,2020-03-18T13:33:12,156,3,14
6516,3/18/2020,Pennsylvania,US,2020-03-18T19:14:34,152,0,0
6517,3/18/2020,,Russia,2020-03-18T12:33:02,147,0,8
6518,3/18/2020,Guizhou,Mainland China,2020-03-18T01:53:03,146,2,144
6519,3/18/2020,,Peru,2020-03-18T16:59:34,145,0,1
6520,3/18/2020,,Kuwait,2020-03-18T10:53:02,142,0,15
6521,3/18/2020,Tianjin,Mainland China,2020-03-15T18:20:18,136,3,133
6522,3/18/2020,Gansu,Mainland China,2020-03-15T18:20:18,133,2,91
6523,3/18/2020,Shanxi,Mainland China,2020-03-13T11:09:03,133,0,133
6524,3/18/2020,,Lebanon,2020-03-18T10:53:02,133,3,3
6525,3/18/2020,Liaoning,Mainland China,2020-03-18T02:13:06,125,1,122
6526,3/18/2020,Victoria,Australia,2020-03-18T12:13:09,121,0,8
6527,3/18/2020,,San Marino,2020-03-18T02:53:03,119,11,4
6528,3/18/2020,,South Africa,2020-03-18T10:53:02,116,0,0
6529,3/18/2020,,United Arab Emirates,2020-03-18T02:33:06,113,0,26
6530,3/18/2020,,Ecuador,2020-03-18T03:13:19,111,2,0
6531,3/18/2020,,Slovakia,2020-03-18T14:13:14,105,1,0
6532,3/18/2020,,Taiwan,2020-03-18T07:13:12,100,1,22
6533,3/18/2020,,Turkey,2020-03-18T02:33:06,98,1,0
6534,3/18/2020,Alberta,Canada,2020-03-18T03:33:03,97,0,0
6535,3/18/2020,Queensland,Australia,2020-03-18T11:53:04,94,0,8
6536,3/18/2020,Quebec,Canada,2020-03-18T17:53:03,94,0,0
6537,3/18/2020,Jilin,Mainland China,2020-03-16T00:22:10,93,1,92
6538,3/18/2020,,Colombia,2020-03-18T14:53:05,93,0,1
6539,3/18/2020,,Mexico,2020-03-18T10:53:02,93,0,4
6540,3/18/2020,,Bulgaria,2020-03-18T15:33:15,92,2,0
6541,3/18/2020,Wisconsin,US,2020-03-18T19:14:34,92,0,0
6542,3/18/2020,,Panama,2020-03-18T10:53:02,86,1,0
6543,3/18/2020,Ohio,US,2020-03-18T19:14:34,86,0,0
6544,3/18/2020,Maryland,US,2020-03-18T19:14:34,85,0,0
6545,3/18/2020,,Armenia,2020-03-18T10:53:02,84,0,1
6546,3/18/2020,,Serbia,2020-03-18T10:53:02,83,0,1
6547,3/18/2020,Michigan,US,2020-03-18T19:14:34,83,0,0
6548,3/18/2020,,Croatia,2020-03-18T11:13:43,81,0,4
6549,3/18/2020,,Argentina,2020-03-18T03:33:03,79,2,3
6550,3/18/2020,Tennessee,US,2020-03-18T19:14:34,79,0,0
6551,3/18/2020,Minnesota,US,2020-03-18T19:14:34,77,0,0
6552,3/18/2020,Virginia,US,2020-03-18T19:53:03,77,2,0
6553,3/18/2020,Xinjiang,Mainland China,2020-03-11T02:18:14,76,3,73
6554,3/18/2020,Inner Mongolia,Mainland China,2020-03-16T14:38:45,75,1,73
6555,3/18/2020,Ningxia,Mainland China,2020-03-16T14:38:45,75,0,75
6556,3/18/2020,,Vietnam,2020-03-18T15:33:15,75,0,16
6557,3/18/2020,,Algeria,2020-03-18T19:53:03,74,7,12
6558,3/18/2020,,Latvia,2020-03-18T11:13:43,71,0,1
6559,3/18/2020,North Carolina,US,2020-03-18T19:14:34,70,0,0
6560,3/18/2020,,Brunei,2020-03-18T11:13:43,68,0,0
6561,3/18/2020,Connecticut,US,2020-03-17T23:13:10,68,0,0
6562,3/18/2020,Oregon,US,2020-03-18T13:53:03,68,2,0
6563,3/18/2020,,Albania,2020-03-18T12:33:03,59,2,0
6564,3/18/2020,Faroe Islands,Denmark,2020-03-18T16:59:35,58,0,0
6565,3/18/2020,,Hungary,2020-03-18T11:13:43,58,1,2
6566,3/18/2020,Nevada,US,2020-03-18T19:14:34,55,1,0
6567,3/18/2020,,Jordan,2020-03-18T14:53:05,52,0,1
6568,3/18/2020,,Belarus,2020-03-18T11:33:04,51,0,5
6569,3/18/2020,,Sri Lanka,2020-03-18T13:13:13,51,0,1
6570,3/18/2020,Utah,US,2020-03-17T20:53:02,51,0,0
6571,3/18/2020,,Costa Rica,2020-03-18T03:33:03,50,0,0
6572,3/18/2020,,Uruguay,2020-03-18T11:33:04,50,0,0
6573,3/18/2020,,Cyprus,2020-03-18T03:13:19,49,0,0
6574,3/18/2020,,Morocco,2020-03-18T11:33:04,49,2,1
6575,3/18/2020,Diamond Princess cruise ship,US,2020-03-16T16:53:06,47,0,0
6576,3/18/2020,South Carolina,US,2020-03-17T23:13:10,47,1,0
6577,3/18/2020,Alabama,US,2020-03-18T19:33:03,46,0,0
6578,3/18/2020,Maine,US,2020-03-18T19:33:03,42,0,0
6579,3/18/2020,,Andorra,2020-03-17T20:53:02,39,0,1
6580,3/18/2020,,Oman,2020-03-18T19:33:02,39,0,12
6581,3/18/2020,Indiana,US,2020-03-18T19:33:03,39,2,0
6582,3/18/2020,,Bosnia and Herzegovina,2020-03-18T12:13:09,38,0,2
6583,3/18/2020,,Georgia,2020-03-18T11:33:04,38,0,1
6584,3/18/2020,,Malta,2020-03-17T15:53:12,38,0,2
6585,3/18/2020,South Australia,Australia,2020-03-18T11:53:04,37,0,3
6586,3/18/2020,,Venezuela,2020-03-18T11:33:04,36,0,0
6587,3/18/2020,Western Australia,Australia,2020-03-18T12:13:10,35,1,0
6588,3/18/2020,,Cambodia,2020-03-18T11:33:04,35,0,1
6589,3/18/2020,,Kazakhstan,2020-03-18T11:33:04,35,0,0
6590,3/18/2020,,North Macedonia,2020-03-18T12:33:03,35,0,1
6591,3/18/2020,Mississippi,US,2020-03-18T19:33:03,34,0,0
6592,3/18/2020,Arkansas,US,2020-03-18T19:33:03,33,0,0
6593,3/18/2020,Rhode Island,US,2020-03-18T19:33:03,33,0,0
6594,3/18/2020,,Senegal,2020-03-18T11:33:04,31,0,2
6595,3/18/2020,District of Columbia,US,2020-03-18T05:53:25,31,0,0
6596,3/18/2020,,Moldova,2020-03-18T11:33:04,30,1,1
6597,3/18/2020,,Tunisia,2020-03-18T12:33:03,29,0,0
6598,3/18/2020,Iowa,US,2020-03-18T05:53:25,29,0,0
6599,3/18/2020,,Azerbaijan,2020-03-17T11:53:10,28,1,6
6600,3/18/2020,,Liechtenstein,2020-03-18T19:14:33,28,0,0
6601,3/18/2020,,Guadeloupe,2020-03-18T10:13:16,27,0,0
6602,3/18/2020,,Lithuania,2020-03-18T11:33:04,27,0,1
6603,3/18/2020,Arizona,US,2020-03-18T19:33:03,27,0,0
6604,3/18/2020,Kentucky,US,2020-03-18T14:13:56,27,1,0
6605,3/18/2020,New Hampshire,US,2020-03-17T23:13:10,26,0,0
6606,3/18/2020,Nebraska,US,2020-03-18T13:53:03,24,0,0
6607,3/18/2020,New Mexico,US,2020-03-17T23:13:10,23,0,0
6608,3/18/2020,,Afghanistan,2020-03-17T11:53:10,22,0,1
6609,3/18/2020,,Dominican Republic,2020-03-17T08:13:22,21,1,0
6610,3/18/2020,Grand Princess,US,2020-03-17T20:53:02,21,0,0
6611,3/18/2020,,Burkina Faso,2020-03-18T12:33:03,20,1,0
6612,3/18/2020,,New Zealand,2020-03-18T02:53:03,20,0,0
6613,3/18/2020,,Martinique,2020-03-18T10:13:16,19,1,0
6614,3/18/2020,Delaware,US,2020-03-18T19:33:03,19,0,0
6615,3/18/2020,Oklahoma,US,2020-03-17T17:53:03,19,0,0
6616,3/18/2020,Qinghai,Mainland China,2020-03-11T02:18:14,18,0,18
6617,3/18/2020,Kansas,US,2020-03-17T23:13:10,18,1,0
6618,3/18/2020,Missouri,US,2020-03-18T19:33:03,18,0,0
6619,3/18/2020,Vermont,US,2020-03-18T19:33:03,18,0,0
6620,3/18/2020,Manitoba,Canada,2020-03-18T03:33:03,15,0,0
6621,3/18/2020,Macau,Macau,2020-03-18T10:33:04,15,0,10
6622,3/18/2020,Wyoming,US,2020-03-18T13:53:03,15,0,0
6623,3/18/2020,,Uzbekistan,2020-03-18T12:13:09,15,0,0
6624,3/18/2020,,Bangladesh,2020-03-18T11:33:04,14,1,3
6625,3/18/2020,Hawaii,US,2020-03-18T05:53:25,14,0,0
6626,3/18/2020,,Ukraine,2020-03-17T19:33:02,14,2,0
6627,3/18/2020,,Jamaica,2020-03-18T11:53:04,13,0,2
6628,3/18/2020,,Maldives,2020-03-15T18:20:18,13,0,0
6629,3/18/2020,,Bolivia,2020-03-18T11:53:04,12,0,0
6630,3/18/2020,Nova Scotia,Canada,2020-03-18T17:53:03,12,0,0
6631,3/18/2020,,Reunion,2020-03-18T11:53:04,12,0,0
6632,3/18/2020,New Brunswick,Canada,2020-03-18T18:33:03,11,0,0
6633,3/18/2020,,French Guiana,2020-03-16T14:38:46,11,0,0
6634,3/18/2020,,Paraguay,2020-03-18T11:53:04,11,0,0
6635,3/18/2020,Montana,US,2020-03-18T19:33:03,11,0,0
6636,3/18/2020,South Dakota,US,2020-03-17T23:33:02,11,1,0
6637,3/18/2020,Tasmania,Australia,2020-03-18T11:53:04,10,0,0
6638,3/18/2020,,Cameroon,2020-03-17T15:53:13,10,0,0
6639,3/18/2020,Grand Princess,Canada,2020-03-18T11:53:04,9,0,0
6640,3/18/2020,,Honduras,2020-03-18T11:53:04,9,0,0
6641,3/18/2020,Idaho,US,2020-03-18T05:53:25,9,0,0
6642,3/18/2020,Saskatchewan,Canada,2020-03-18T11:53:04,8,0,0
6643,3/18/2020,,Nigeria,2020-03-18T12:33:03,8,0,1
6644,3/18/2020,,Rwanda,2020-03-18T11:33:04,8,0,0
6645,3/18/2020,Gibraltar,UK,2020-03-18T14:13:42,8,0,2
6646,3/18/2020,,Cuba,2020-03-18T16:59:35,7,1,0
6647,3/18/2020,,Ghana,2020-03-17T19:33:02,7,0,0
6648,3/18/2020,,Guyana,2020-03-17T10:53:03,7,1,0
6649,3/18/2020,,Monaco,2020-03-16T14:38:45,7,0,0
6650,3/18/2020,,Trinidad and Tobago,2020-03-18T11:53:04,7,0,0
6651,3/18/2020,,Ivory Coast,2020-03-18T11:33:04,6,0,1
6652,3/18/2020,,Ethiopia,2020-03-18T11:33:04,6,0,0
6653,3/18/2020,,Guatemala,2020-03-17T12:13:16,6,1,0
6654,3/18/2020,,Mongolia,2020-03-18T11:53:04,6,0,0
6655,3/18/2020,Alaska,US,2020-03-18T05:53:25,6,0,0
6656,3/18/2020,North Dakota,US,2020-03-18T19:33:03,6,0,0
6657,3/18/2020,Channel Islands,UK,2020-03-16T14:38:45,6,0,0
6658,3/18/2020,Guam,US,2020-03-18T05:53:25,5,0,0
6659,3/18/2020,Puerto Rico,US,2020-03-16T00:22:11,5,0,0
6660,3/18/2020,,Aruba,2020-03-18T11:53:04,4,0,0
6661,3/18/2020,,Congo (Kinshasa),2020-03-18T11:33:04,4,0,0
6662,3/18/2020,,Equatorial Guinea,2020-03-18T14:33:15,4,0,0
6663,3/18/2020,,Seychelles,2020-03-17T12:33:06,4,0,0
6664,3/18/2020,Australian Capital Territory,Australia,2020-03-18T11:53:04,3,0,0
6665,3/18/2020,Newfoundland and Labrador,Canada,2020-03-17T17:53:03,3,0,0
6666,3/18/2020,French Polynesia,France,2020-03-15T18:20:19,3,0,0
6667,3/18/2020,Saint Barthelemy,France,2020-03-16T14:38:45,3,0,0
6668,3/18/2020,St Martin,France,2020-03-18T10:13:16,3,0,0
6669,3/18/2020,,Kenya,2020-03-16T00:22:11,3,0,0
6670,3/18/2020,,Kyrgyzstan,2020-03-18T11:53:04,3,0,0
6671,3/18/2020,,Mauritius,2020-03-18T19:53:03,3,0,0
6672,3/18/2020,,Mayotte,2020-03-18T02:53:03,3,0,0
6673,3/18/2020,Curacao,Netherlands,2020-03-17T12:33:07,3,0,0
6674,3/18/2020,,Tanzania,2020-03-18T11:33:04,3,0,0
6675,3/18/2020,,Barbados,2020-03-18T06:33:07,2,0,0
6676,3/18/2020,,Benin,2020-03-18T14:13:56,2,0,0
6677,3/18/2020,,Kosovo,2020-03-15T18:20:19,2,0,0
6678,3/18/2020,,Liberia,2020-03-18T03:13:22,2,0,0
6679,3/18/2020,,Namibia,2020-03-14T16:33:03,2,0,0
6680,3/18/2020,Aruba,Netherlands,2020-03-18T00:53:02,2,0,0
6681,3/18/2020,,Saint Lucia,2020-03-17T04:32:19,2,0,0
6682,3/18/2020,,Sudan,2020-03-18T12:13:09,2,1,0
6683,3/18/2020,United States Virgin Islands,US,2020-03-18T00:13:13,2,0,0
6684,3/18/2020,Virgin Islands,US,2020-03-17T20:53:02,2,0,0
6685,3/18/2020,,Zambia,2020-03-18T14:33:15,2,0,0
6686,3/18/2020,,Antigua and Barbuda,2020-03-15T18:20:19,1,0,0
6687,3/18/2020,Northern Territory,Australia,2020-03-14T01:53:03,1,0,0
6688,3/18/2020,,Bhutan,2020-03-13T22:22:02,1,0,0
6689,3/18/2020,Prince Edward Island,Canada,2020-03-15T02:13:21,1,0,0
6690,3/18/2020,,Central African Republic,2020-03-16T03:33:03,1,0,0
6691,3/18/2020,Tibet,Mainland China,2020-03-11T02:18:14,1,0,1
6692,3/18/2020,,Congo (Brazzaville),2020-03-16T14:38:45,1,0,0
6693,3/18/2020,,Djibouti,2020-03-18T12:33:03,1,0,0
6694,3/18/2020,,Eswatini,2020-03-15T06:41:54,1,0,0
6695,3/18/2020,,Gabon,2020-03-14T13:33:04,1,0,0
6696,3/18/2020,,"Gambia, The",2020-03-18T14:13:56,1,0,0
6697,3/18/2020,,Greenland,2020-03-16T16:53:06,1,0,0
6698,3/18/2020,,Guinea,2020-03-15T06:41:54,1,0,0
6699,3/18/2020,,Holy See,2020-03-13T22:22:02,1,0,0
6700,3/18/2020,,Mauritania,2020-03-15T18:20:19,1,0,0
6701,3/18/2020,,Montenegro,2020-03-18T19:53:03,1,0,0
6702,3/18/2020,,Nepal,2020-03-13T22:22:03,1,0,1
6703,3/18/2020,,Saint Vincent and the Grenadines,2020-03-14T16:33:03,1,0,0
6704,3/18/2020,,Somalia,2020-03-18T00:53:03,1,0,0
6705,3/18/2020,,Suriname,2020-03-14T16:33:03,1,0,0
6706,3/18/2020,,The Bahamas,2020-03-16T03:33:03,1,0,0
6707,3/18/2020,,Togo,2020-03-13T22:22:02,1,0,0
6708,3/18/2020,US,US,2020-03-18T19:33:03,1,0,106
6709,3/18/2020,West Virginia,US,2020-03-17T23:33:02,1,0,0
6710,3/18/2020,Cayman Islands,UK,2020-03-16T14:53:04,1,1,0
6711,3/18/2020,Montserrat,UK,2020-03-18T11:53:04,1,0,0
6712,3/18/2020,Diamond Princess cruise ship,Australia,2020-03-14T02:33:04,0,0,0
6713,3/18/2020,French Guiana,France,2020-03-18T14:33:15,0,0,0
6714,3/18/2020,Guadeloupe,France,2020-03-18T14:33:15,0,0,0
6715,3/18/2020,Mayotte,France,2020-03-18T14:33:15,0,0,0
6716,3/18/2020,Reunion,France,2020-03-18T14:33:15,0,0,0
